"16/05/2024","Gasto","Ocio","Café","1,40","Variable","Pagado"
"17/05/2024","Gasto","Ocio","Comida","17,90","Variable","Pagado"
"18/05/2024","Gasto","Ocio","Comida","2,00","Variable","Pagado"
"21/05/2024","Gasto","Ocio","Café","1,40","Variable","Pagado"
"23/05/2024","Gasto","Ocio","Comida","6,20","Variable","Pagado"
"27/05/2024","Gasto","Ocio","Café","1,40","Variable","Pagado"
"28/05/2024","Gasto","Ocio","Café","1,40","Variable","Pagado"
"29/05/2024","Gasto","Ocio","Café","1,30","Variable","Pagado"
"30/05/2024","Gasto","Ocio","Comida","4,20","Variable","Pagado"
"31/05/2024","Gasto","Ocio","Comida","10,50","Variable","Pagado"
"20/05/2024","Gasto","Ropa","Ropa","29,08","Variable","Pagado"
"31/05/2024","Gasto","Ropa","Ropa","22,95","Variable","Pagado"
"01/05/2024","Gasto","Tecnología","Tecnología","2,49","Variable","Pagado"
"03/05/2024","Gasto","Tecnología","Tecnología","17,94","Variable","Pagado"
"11/05/2024","Gasto","Tecnología","Tecnología","2,99","Variable","Pagado"
"14/05/2024","Gasto","Tecnología","Tecnología","2,81","Variable","Pagado"
"15/05/2024","Gasto","Tecnología","Tecnología","12,99","Variable","Pagado"
"21/05/2024","Gasto","Tecnología","Tecnología","4,49","Variable","Pagado"
"24/05/2024","Gasto","Tecnología","Tecnología","17,99","Variable","Pagado"
"31/05/2024","Gasto","Tecnología","Tecnología","2,49","Variable","Pagado"
"13/05/2024","Gasto","Coche","Coche","30,00","Variable","Pagado"
"21/05/2024","Gasto","Coche","Coche","30,00","Variable","Pagado"
"30/05/2024","Gasto","Coche","Coche","30,00","Variable","Pagado"
"07/05/2024","Gasto","Moto","Moto","12,67","Variable","Pagado"
"10/05/2024","Gasto","Moto","Moto","14,25","Variable","Pagado"
"24/05/2024","Gasto","Moto","Moto","13,03","Variable","Pagado"
"27/05/2024","Gasto","Moto","Moto","1,50","Variable","Pagado"
"08/05/2024","Gasto","Recambios","Recambios","69,98","Variable","Pagado"
"14/05/2024","Gasto","Recambios","Recambios","16,10","Variable","Pagado"
"09/05/2024","Gasto","Salud","Salud","12,00","Variable","Pagado"
"30/05/2024","Gasto","Salud","Salud","18,64","Variable","Pagado"
"02/06/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"03/06/2024","Ingreso","Billetazo","Bizum","3,60","Variable","Pagado"
"04/06/2024","Ingreso","Billetazo","Bizum","180,00","Variable","Pagado"
"09/06/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"12/06/2024","Ingreso","Billetazo","Bizum","30,00","Variable","Pagado"
"16/06/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"21/06/2024","Ingreso","Billetazo","Bizum","20,00","Variable","Pagado"
"24/06/2024","Ingreso","Billetazo","Bizum","6,00","Variable","Pagado"
"25/06/2024","Ingreso","Billetazo","Bizum","6,00","Variable","Pagado"
"27/06/2024","Ingreso","Billetazo","Bizum","490,68","Variable","Pagado"
"29/06/2024","Ingreso","Billetazo","Bizum","10,00","Variable","Pagado"
"30/06/2024","Ingreso","Billetazo","Bizum","3,60","Variable","Pagado"
"01/06/2024","Gasto","Ocio","Comida","24,00","Variable","Pagado"
"03/06/2024","Gasto","Ocio","Café","1,40","Variable","Pagado"
"04/06/2024","Gasto","Ocio","Comida","3,70","Variable","Pagado"
"05/06/2024","Gasto","Ocio","Comida","6,38","Variable","Pagado"
"06/06/2024","Gasto","Ocio","Café","1,40","Variable","Pagado"
"11/06/2024","Gasto","Ocio","Comida","2,80","Variable","Pagado"
"21/06/2024","Gasto","Ocio","Café","1,30","Variable","Pagado"
"23/06/2024","Gasto","Ocio","Comida","4,70","Variable","Pagado"
"24/06/2024","Gasto","Ocio","Comida","25,70","Variable","Pagado"
"25/06/2024","Gasto","Ocio","Comida","24,54","Variable","Pagado"
"26/06/2024","Gasto","Ocio","Comida","2,60","Variable","Pagado"
"27/06/2024","Gasto","Ocio","Comida","5,80","Variable","Pagado"
"30/06/2024","Gasto","Ocio","Comida","9,00","Variable","Pagado"
"17/06/2024","Gasto","Ropa","Ropa","54,45","Variable","Pagado"
"26/06/2024","Gasto","Ropa","Ropa","4,57","Variable","Pagado"
"29/06/2024","Gasto","Ocio","Entretenimiento","6,20","Variable","Pagado"
"11/06/2024","Gasto","Tecnología","Tecnología","26,68","Variable","Pagado"
"12/06/2024","Gasto","Tecnología","Tecnología","2,99","Variable","Pagado"
"14/06/2024","Gasto","Tecnología","Tecnología","12,99","Variable","Pagado"
"19/06/2024","Gasto","Tecnología","Tecnología","22,81","Variable","Pagado"
"20/06/2024","Gasto","Tecnología","Tecnología","1,00","Variable","Pagado"
"23/06/2024","Gasto","Tecnología","Tecnología","71,44","Variable","Pagado"
"26/06/2024","Gasto","Tecnología","Tecnología","19,01","Variable","Pagado"
"05/06/2024","Gasto","Coche","Coche","2,00","Variable","Pagado"
"11/06/2024","Gasto","Coche","Coche","10,00","Variable","Pagado"
"29/06/2024","Gasto","Coche","Coche","25,00","Variable","Pagado"
"04/06/2024","Gasto","Moto","Moto","14,91","Variable","Pagado"
"10/06/2024","Gasto","Moto","Moto","10,66","Variable","Pagado"
"21/06/2024","Gasto","Moto","Moto","11,02","Variable","Pagado"
"24/06/2024","Gasto","Moto","Moto","14,30","Variable","Pagado"
"30/06/2024","Gasto","Moto","Moto","11,43","Variable","Pagado"
"17/06/2024","Gasto","Recambios","Recambios","5,47","Variable","Pagado"
"17/06/2024","Gasto","Salud","Salud","12,00","Variable","Pagado"
"18/06/2024","Gasto","Salud","Salud","33,00","Variable","Pagado"
"24/06/2024","Gasto","Salud","Salud","1,00","Variable","Pagado"
"31/06/2024","Gasto","Salud","Salud","9,72","Variable","Pagado"
"03/07/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"04/07/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"09/07/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"13/07/2024","Ingreso","Billetazo","Bizum","20,00","Variable","Pagado"
"17/07/2024","Ingreso","Billetazo","Bizum","56,00","Variable","Pagado"
"22/07/2024","Ingreso","Billetazo","Bizum","6,00","Variable","Pagado"
"23/07/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"24/07/2024","Ingreso","Billetazo","Bizum","6,00","Variable","Pagado"
"28/07/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"29/07/2024","Ingreso","Billetazo","Bizum","107,00","Variable","Pagado"
"30/07/2024","Ingreso","Billetazo","Bizum","989,13","Variable","Pagado"
"31/07/2024","Ingreso","Billetazo","Bizum","8,76","Variable","Pagado"
"09/07/2024","Gasto","Ocio","Comida","25,35","Variable","Pagado"
"11/07/2024","Gasto","Ocio","Comida","6,19","Variable","Pagado"
"14/07/2024","Gasto","Ocio","Comida","24,10","Variable","Pagado"
"15/07/2024","Gasto","Ocio","Comida","3,30","Variable","Pagado"
"17/07/2024","Gasto","Ocio","Comida","7,00","Variable","Pagado"
"19/07/2024","Gasto","Ocio","Comida","28,30","Variable","Pagado"
"20/07/2024","Gasto","Ocio","Comida","8,50","Variable","Pagado"
"22/07/2024","Gasto","Ocio","Comida","2,18","Variable","Pagado"
"24/07/2024","Gasto","Ocio","Comida","2,50","Variable","Pagado"
"01/07/2024","Gasto","Ropa","Ropa","77,48","Variable","Pagado"
"03/07/2024","Gasto","Ropa","Ropa","30,86","Variable","Pagado"
"09/07/2024","Gasto","Ocio","Entretenimiento","5,95","Variable","Pagado"
"10/07/2024","Gasto","Ocio","Entretenimiento","5,52","Variable","Pagado"
"01/07/2024","Gasto","Tecnología","Tecnología","2,49","Variable","Pagado"
"03/07/2024","Gasto","Tecnología","Tecnología","5,00","Variable","Pagado"
"12/07/2024","Gasto","Tecnología","Tecnología","2,99","Variable","Pagado"
"16/07/2024","Gasto","Tecnología","Tecnología","12,99","Variable","Pagado"
"17/07/2024","Gasto","Tecnología","Tecnología","24,68","Variable","Pagado"
"24/07/2024","Gasto","Tecnología","Tecnología","17,99","Variable","Pagado"
"31/07/2024","Gasto","Tecnología","Tecnología","2,49","Variable","Pagado"
"01/07/2024","Gasto","Coche","Coche","0,55","Variable","Pagado"
"09/07/2024","Gasto","Coche","Coche","30,00","Variable","Pagado"
"10/07/2024","Gasto","Coche","Coche","30,00","Variable","Pagado"
"19/07/2024","Gasto","Coche","Coche","2,00","Variable","Pagado"
"20/07/2024","Gasto","Coche","Coche","19,50","Variable","Pagado"
"21/07/2024","Gasto","Moto","Moto","15,45","Variable","Pagado"
"13/07/2024","Gasto","Recambios","Recambios","202,30","Variable","Pagado"
"05/08/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"12/08/2024","Ingreso","Billetazo","Bizum","7,20","Variable","Pagado"
"16/08/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"18/08/2024","Ingreso","Billetazo","Bizum","2,00","Variable","Pagado"
"21/08/2024","Ingreso","Billetazo","Bizum","8,22","Variable","Pagado"
"23/08/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"27/08/2024","Ingreso","Billetazo","Bizum","27,62","Variable","Pagado"
"28/08/2024","Ingreso","Billetazo","Bizum","1767,30","Variable","Pagado"
"03/08/2024","Gasto","Ocio","Comida","9,00","Variable","Pagado"
"04/08/2024","Gasto","Ocio","Comida","2,30","Variable","Pagado"
"06/08/2024","Gasto","Ocio","Comida","14,09","Variable","Pagado"
"10/08/2024","Gasto","Ocio","Comida","9,50","Variable","Pagado"
"16/08/2024","Gasto","Ocio","Comida","20,00","Variable","Pagado"
"17/08/2024","Gasto","Ocio","Comida","5,80","Variable","Pagado"
"21/08/2024","Gasto","Ocio","Comida","16,15","Variable","Pagado"
"22/08/2024","Gasto","Ocio","Comida","16,50","Variable","Pagado"
"26/08/2024","Gasto","Ocio","Comida","14,93","Variable","Pagado"
"28/08/2024","Gasto","Ocio","Comida","21,50","Variable","Pagado"
"22/08/2024","Gasto","Ropa","Ropa","60,04","Variable","Pagado"
"30/08/2024","Gasto","Ropa","Ropa","35,75","Variable","Pagado"
"14/08/2024","Gasto","Ocio","Entretenimiento","82,57","Variable","Pagado"
"21/08/2024","Gasto","Ocio","Entretenimiento","13,00","Variable","Pagado"
"23/08/2024","Gasto","Ocio","Entretenimiento","10,28","Variable","Pagado"
"13/08/2024","Gasto","Tecnología","Tecnología","2,99","Variable","Pagado"
"14/08/2024","Gasto","Tecnología","Tecnología","12,99","Variable","Pagado"
"23/08/2024","Gasto","Tecnología","Tecnología","17,99","Variable","Pagado"
"03/08/2024","Gasto","Coche","Coche","30,00","Variable","Pagado"
"14/08/2024","Gasto","Coche","Coche","30,00","Variable","Pagado"
"21/08/2024","Gasto","Coche","Coche","4,44","Variable","Pagado"
"22/08/2024","Gasto","Coche","Coche","32,86","Variable","Pagado"
"28/08/2024","Gasto","Coche","Coche","30,00","Variable","Pagado"
"07/08/2024","Gasto","Moto","Moto","11,08","Variable","Pagado"
"15/08/2024","Gasto","Moto","Moto","9,34","Variable","Pagado"
"17/08/2024","Gasto","Moto","Moto","11,91","Variable","Pagado"
"29/08/2024","Gasto","Moto","Moto","12,08","Variable","Pagado"
"06/08/2024","Gasto","Recambios","Recambios","25,27","Variable","Pagado"
"09/08/2024","Gasto","Recambios","Recambios","738,42","Variable","Pagado"
"21/08/2024","Gasto","Recambios","Recambios","108,56","Variable","Pagado"
"03/08/2024","Gasto","Salud","Salud","13,00","Variable","Pagado"
"22/08/2024","Gasto","Salud","Salud","48,91","Variable","Pagado"
"06/09/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"12/09/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"17/09/2024","Ingreso","Billetazo","Bizum","107,57","Variable","Pagado"
"20/09/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"21/09/2024","Ingreso","Billetazo","Bizum","12,00","Variable","Pagado"
"22/09/2024","Ingreso","Billetazo","Bizum","0,25","Variable","Pagado"
"29/09/2024","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"30/09/2024","Ingreso","Billetazo","Bizum","3,60","Variable","Pagado"
"03/09/2024","Gasto","Ocio","Comida","5,80","Variable","Pagado"
"06/09/2024","Gasto","Ocio","Comida","5,40","Variable","Pagado"
"08/09/2024","Gasto","Ocio","Comida","7,20","Variable","Pagado"
"10/09/2024","Gasto","Ocio","Comida","4,00","Variable","Pagado"
"12/09/2024","Gasto","Ocio","Café","1,40","Variable","Pagado"
"13/09/2024","Gasto","Ocio","Comida","18,20","Variable","Pagado"
"16/09/2024","Gasto","Ocio","Comida","6,40","Variable","Pagado"
"17/09/2024","Gasto","Ocio","Café","1,40","Variable","Pagado"
"18/09/2024","Gasto","Ocio","Comida","15,03","Variable","Pagado"
"19/09/2024","Gasto","Ocio","Comida","2,90","Variable","Pagado"
"22/09/2024","Gasto","Ocio","Comida","42,00","Variable","Pagado"
"23/09/2024","Gasto","Ocio","Café","1,40","Variable","Pagado"
"24/09/2024","Gasto","Ocio","Café","1,40","Variable","Pagado"
"25/09/2024","Gasto","Ocio","Comida","3,00","Variable","Pagado"
