"11/04/2023","Gasto","Coche","Coche","27,80","Variable","Pagado"
"17/04/2023","Gasto","Coche","Coche","27,80","Variable","Pagado"
"29/04/2023","Gasto","Coche","Coche","30,00","Variable","Pagado"
"13/04/2023","Gasto","Salud","Salud","10,00","Variable","Pagado"
"20/04/2023","Gasto","Salud","Salud","32,00","Variable","Pagado"
"27/04/2023","Gasto","Salud","Salud","0,98","Variable","Pagado"
"03/05/2023","Ingreso","Billetazo","Bizum","9,60","Variable","Pagado"
"05/05/2023","Ingreso","Billetazo","Bizum","8,96","Variable","Pagado"
"06/05/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"07/05/2023","Ingreso","Billetazo","Bizum","40,00","Variable","Pagado"
"11/05/2023","Ingreso","Billetazo","Bizum","20,00","Variable","Pagado"
"12/05/2023","Ingreso","Billetazo","Bizum","100,00","Variable","Pagado"
"16/05/2023","Ingreso","Billetazo","Bizum","60,00","Variable","Pagado"
"21/05/2023","Ingreso","Billetazo","Bizum","55,90","Variable","Pagado"
"23/05/2023","Ingreso","Billetazo","Bizum","6,40","Variable","Pagado"
"24/05/2023","Ingreso","Billetazo","Bizum","60,00","Variable","Pagado"
"26/05/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"28/05/2023","Ingreso","Billetazo","Bizum","50,00","Variable","Pagado"
"30/05/2023","Ingreso","Billetazo","Bizum","0,56","Variable","Pagado"
"31/05/2023","Ingreso","Billetazo","Bizum","10,55","Variable","Pagado"
"02/05/2023","Gasto","Ocio","Comida","2,50","Variable","Pagado"
"03/05/2023","Gasto","Ocio","Comida","14,40","Variable","Pagado"
"13/05/2023","Gasto","Ocio","Comida","18,40","Variable","Pagado"
"15/05/2023","Gasto","Ocio","Comida","8,00","Variable","Pagado"
"25/05/2023","Gasto","Ocio","Comida","12,21","Variable","Pagado"
"30/05/2023","Gasto","Ocio","Comida","12,21","Variable","Pagado"
"31/05/2023","Gasto","Ocio","Comida","16,56","Variable","Pagado"
"03/05/2023","Gasto","Ropa","Ropa","26,08","Variable","Pagado"
"17/05/2023","Gasto","Ropa","Ropa","57,70","Variable","Pagado"
"29/05/2023","Gasto","Ropa","Ropa","66,00","Variable","Pagado"
"12/05/2023","Gasto","Ocio","Entretenimiento","12,12","Variable","Pagado"
"13/05/2023","Gasto","Ocio","Entretenimiento","12,10","Variable","Pagado"
"15/05/2023","Gasto","Ocio","Entretenimiento","4,99","Variable","Pagado"
